category,recipe
1,"preheat oven to 325f mix flour and baking powder , set aside in a bowl , beat eggs , sugar , and margarine incorporate flour , alternating with milk without spreading it , pour preperation into a greased 13""x9"" pan mix all the ingredients for the sauce in a saucepan boil for 2 minutes pour over top of the dough bake 45 minutes"
1,"heat ""milk"" or broth on med heat take a couple tbsp of the hot liquid and mix it with the cornstarch until it dissolves set aside add yeast flakes and spices to hot liquid stir until dissolved add cornstarch to mixture and let it bubble on low heat until it reaches the thickness you want you can use more or less liquid , depending on just how thick you want it to be enjoy !"
1,"place coconut into a ziploc sandwich bag and drop in several drops of green food coloring roll around in your hands until all the coconut is tinted set aside in a separate bowl , tint some frosting red like ketchup and in another bowl , tint frosting yellow like mustard set frosting aside decide how many cookies you need , unwrap that many peppermint patties and set out twice as many wafter cookies set half the wafer cookies , flat side up , onto a cookie sheet put a small dab of vanilla frosting onto cookie and gently press down a peppermint patty spread some ""ketchup"" and some ""mustard"" on top of the patty , sprinkle some ""lettuce"" on it and then place another cookie on top brush a little honey on the top ""bun"" and sprinkle some sesame seeds onto them set aside take triangularly cut sheets of paper and fold them to resemble a french fry 'bag' if you want , use markers first to draw some golden arches and write ""mc ___ on them then , tape them together and fill with some potato sticks place a cheeseburger and bag of fries on a small paper plate and serve !"
1,"cook hamburger and onion , drain grease add soup and spices , simmer 5-10 minutes meanwhile , slice top third off bread , hollow out bottom half of loaf , leaving a 3 / 4-inch shell , save bread chunks , or feed to the birds ! spread top slice of bread , with butter place hollowed out bread on cookie sheet and broil till lightly browned take out of oven and fill with meat mixture , top with cheese slices place buttered top next to it , put back in oven at 350 bake till heated through and top is toasted a little put the top on , slice into wide slices for sandwiches , about 4-5 inches wide 4-6 servings"
1,"measure all the ingredients for the crab cakes-- except the panko and vegetable oil-- into a large bowl use a spatula to carefully fold the ingredients together be sure not to over stir the mixture or those tasty lumps of crab will fall apart the best crab cakes have nice big chunks of crab in'em use your hands or a spoon to fill six cups of a clean muffin tin with equal amounts of the crab mixture press down a bit on each crab cake so that the top is flat don't press too hard or the crab cakes will be hard to get out cover the muffin tin with plastic wrap and pop it in the fridge for a couple hours this step will help the cakes stay together when they're browned in the oil after the crab cakes have chilled through , heat up about 1 / 4-inch of vegetable oil in large skillet over medium / low heat fill a shallow bowl with the panko breadcrumbs carefully turn the crab cakes out onto a plate gently roll each crab cake around in the panko breadcrumbs each crab cake should be wearing a light coating of panko test the oil by dropping a pinch of panko into the pan it should sizzle saut the crab cakes in the hot oil for 1 1 / 2 to 3 minutes on each side or until the cakes are golden brown drain crab cakes on paper towels or a rack very briefly , then serve them up hot with the remoulade sauce alongside in a little dish makes 6 small crab cakes serve with remoulade sauce"
1,"put your lettuce in serving dish and layer the rest of the ingredients on top also at salad creations , what were known for is our chopped salads usually we would chop this up altogether , and then serve it"
1,"preheat oven to 250 degrees f in a large shallow roasting pan , combine popcorn , chow mein noodles , and peanuts melt butter add sesame oil , soy sauce , lemon juice , and ginger pour over popcorn mixture toss to coat evenly bake for 1 hour , stirring every 20 minutes spread on paper towels to cool store in airtight container"
1,"cut up chicken and add cumin , taco seasoning salt + pepper , paprika , and adobo , set to the side cook rice according to the directions on the box in a large saute or frying pan on med-high heat , estimate and add 2 tablespoons extra virgin olive oil add chicken while chicken is cooking , peel avacados and make guacamole according to package directions refrigerate open cans of black beans , corn , diced tomatoes with chiles and cilantro and put in small bowls if you'd like , you can warm , the can of beans and corn don't warm the can of diced tomatoes , unless you like warm salsa / tomato mixture once chicken and rice is done , you can start plating letting everyone add the toppings of their choice is part of the fun of the meal ! p s suggestion for plating - put shredded lettuce in bowl or plate first - then add rice , then chicken , then toppings"
1,mix cream cheese and pineapple juice until well blended add whipped cream and crushed pineapple mix well chill till ready to serve
1,"shake for 15 seconds serve straight up or on the rocks , whichever you prefer"
1,"cut bacon slices cross-ways into 1 / 2 inch pieces fry bacon in a sauce pan until just crisp remove bacon from pan and let drain on paper towels pour off all but a couple teaspoons of bacon fat add onion to pan and cook just until translucent and soft if using whole tomatoes , cut them up using a sharp knife while they're still in the can add tomatoes to the pan along with the drained can of green beans add bacon and heat until all ingredients are thoroughly heated serve in small bowls because it's kind of ""soupy"""
1,"preheat oven to 350 degrees place rice , uncooked , in a baking dish pour in soups , add water chestnuts cut butter into chunks and drop onto soups bake uncovered for 45 minutes or until it is bubbling and top has browned"
1,"for the body , join 2 rolls together and press into a flat football shape place body on a large sprayed baking sheet with the next roll , cut enough dough off to form 2 small eyes roll each piece into a round ball and place on front of body to secure eyes , stick a small piece of toothpick in each ball and then stick it into the body cut the rest of the roll in half to form 2 arms place each arm to the side of the eyes but before the ends of the body cut another roll in half to form 2 claws then cut each claw off-center almost in half and place at the end of each arm , putting the small part of the claw closest to the body roll the last roll into a 12-inch rope divide rope into 6 equal lengths for the legs arrange 2 legs curving forward and 1 leg curving back on each side tuck legs slightly under the body brush crab with melted butter , cover loosely with plastic wrap and let rise for 30-45 minutes , or til doubled brush crab with beaten egg and sprinkle lightly with paprika bake at 350 for 20 minutes toothpick olive halves onto ends of eyes of dough cut-side facing outward place crab onto lettuce-lined platter place mound of your favorite crab dip between claws surround with decorative shells , crackers and fresh dill sprigs if desired ! i made this for me and my hubby for a ""special treat"" lunch ! i'm allergic to crustaceans , so we had it with my lemon-dilled tuna salad and had a ball ! it was so much fun tearing off the pieces and spreading them with tuna , instead of the plain 'ol plain 'ol tuna sandwiches ! you could make a nice seafood appetizer platter with this , too ! shrimp cocktail and fried oysters would be a great addtion ! hope ya try it ! :) it's really easy ! and fun !"
